"1=Loop running this hour, 0=Off"	"Net hourly loop load, including thermal losses and pump heat"	"Net hourly loop load, including thermal losses and pump heat"	Outside dry-bulb temp (F)	Rain flag (1 - rainfall)
0	0	0	66	0
0	0	0	65	0
0	0	0	63	0
0	0	0	62	0
0	0	0	60	0
0	0	0	59	0
0	0	0	59	0
0	0	0	59	0
0	0	0	60	0
0	0	0	61	0
1	707724	-110896	66	0
1	951301	-183392	65	0
1	985201	-185080	65	0
1	1.06E+06	-185818	66	0
1	845218	-111972	69	0
1	798419	-108453	73	0
1	977986	-176799	75	0
1	1.02E+06	-178216	76	0
1	1.01E+06	-180694	77	0
1	865581	-141041	75	0
1	554045	-81586	75	0
1	336288	0	72	0
1	204939	0	70	0
1	137269	0	67	0
1	99351.5	0	66	0
0	0	0	67	0
0	0	0	67	0
0	0	0	68	0
0	0	0	67	0
0	0	0	65	0
0	0	0	63	0
0	0	0	63	0
0	0	0	63	0
0	0	0	64	0
1	882530	-125875	67	0
1	881611	-149879	71	0
1	1.05E+06	-175161	74	0
1	1.03E+06	-169544	76	0
1	818278	-111369	76	0
1	838350	-108077	76	0
1	1.10E+06	-188338	80	0
1	1.08E+06	-176575	81	0
1	1.12E+06	-179001	83	0
1	971271	-140552	84	0
1	632260	-80856.6	84	0
1	389857	0	81	0
1	252284	0	78	0
1	208534	0	77	0
1	146303	0	75	0
1	71005.3	0	75	0
0	0	0	74	0
1	50191.6	0	74	0
0	0	0	73	0
0	0	0	73	0
0	0	0	72	0
0	0	0	72	0
0	0	0	72	0
1	99092.2	0	73	0
1	840070	-115079	72	0
1	1.02E+06	-163726	73	0
1	1.13E+06	-173593	77	0
1	1.18E+06	-167411	82	0
1	958349	-111240	85	0
1	994784	-107270	87	0
1	1.23E+06	-163241	86	0
1	1.25E+06	-161673	86	0
1	1.25E+06	-159773	87	0
1	1.11E+06	-141166	86	0
1	721215	-79789.6	86	0
1	489347	0	85	0
1	304815	0	82	0
1	276567	0	81	0
1	243165	0	82	0
1	206106	0	85	0
1	155410	0	82	0
1	135403	0	81	0
1	97086.7	0	80	0
1	118558	0	79	0
0	0	0	77	0
1	95787.6	0	77	0
1	61327.3	0	76	0
1	93332.1	0	78	0
1	1.03E+06	-104873	80	0
1	1.17E+06	-148845	81	0
1	1.25E+06	-162336	83	0
1	1.21E+06	-156503	83	0
1	1.02E+06	-111851	86	0
1	1.03E+06	-106858	86	0
1	1.26E+06	-174745	87	0
1	1.29E+06	-175927	89	0
1	1.30E+06	-176246	91	0
1	1.13E+06	-139776	91	0
1	767231	-80068.6	90	0
1	538888	0	89	0
1	344533	0	84	0
1	313494	0	79	0
1	256090	0	76	0
1	193669	0	75	0
1	143518	0	73	0
1	127875	0	72	0
1	51523.8	0	70	0
1	101192	0	70	0
1	90344.5	0	70	0
0	0	0	67	0
1	51027.2	0	67	0
1	124184	0	70	0
1	959932	-106715	75	0
1	1.17E+06	-161516	80	0
1	1.24E+06	-173018	84	0
1	1.24E+06	-167665	86	0
1	1.02E+06	-111183	89	0
1	1.04E+06	-107354	90	0
1	1.30E+06	-183971	90	0
1	1.27E+06	-175776	89	0
1	1.24E+06	-174251	87	0
1	1.06E+06	-140456	84	0
1	699214	-80349.4	84	0
1	458412	0	81	0
1	294843	0	80	0
1	265500	0	77	0
1	202230	0	75	0
1	124293	0	73	0
1	66708	0	71	0
1	46207.5	0	70	0
0	0	0	70	0
0	0	0	68	0
1	28675.9	0	66	0
0	0	0	66	0
0	0	0	64	0
0	0	0	66	0
1	354555	-432.114	68	0
1	323483	-653.296	70	0
1	337002	-652.582	73	0
1	331625	-649.986	75	0
1	315979	-650.073	74	0
1	308308	-656.671	75	0
1	107685	0	75	0
1	127093	0	73	0
1	144830	0	72	0
1	135866	0	73	0
1	143553	0	71	0
1	92143.7	0	67	0
0	0	0	65	0
0	0	0	62	0
0	0	0	61	0
0	0	0	59	0
0	0	0	58	0
0	0	0	57	0
0	0	0	55	0
0	0	0	52	0
0	0	0	50	0
0	0	0	49	0
0	0	0	47	0
0	0	0	51	0
1	140468	0	57	0
1	220594	0	62	0
1	211367	0	65	0
1	201496	0	66	0
1	217813	0	70	0
1	196822	0	71	0
1	63351.7	0	73	0
1	40703.4	0	74	0
1	83888.2	0	76	0
1	107577	0	76	0
1	101847	0	75	0
1	94192.5	0	73	0
1	33025.9	0	69	0
0	0	0	66	0
0	0	0	63	0
0	0	0	61	0
0	0	0	59	0
0	0	0	59	0
0	0	0	59	0
0	0	0	58	0
0	0	0	57	0
0	0	0	56	0
0	0	0	57	0
0	0	0	60	0
1	579316	-115764	65	0
1	863483	-190570	70	0
1	889828	-177392	73	0
1	967957	-181928	77	0
1	764704	-112554	78	0
1	808612	-109869	79	0
1	1.06E+06	-195677	81	0
1	1.03E+06	-178151	81	0
1	1.06E+06	-181226	83	0
1	912188	-142282	83	0
1	590377	-82038.3	82	0
1	344218	0	77	0
1	205687	0	77	0
1	152209	0	74	0
1	108474	0	72	0
0	0	0	70	0
0	0	0	68	0
0	0	0	69	0
0	0	0	70	0
0	0	0	69	0
0	0	0	69	0
0	0	0	66	0
0	0	0	66	0
0	0	0	67	0
1	795077	-123428	70	0
1	976018	-167017	73	0
1	1.05E+06	-178833	76	0
1	1.05E+06	-178589	78	0
1	859312	-111997	80	0
1	870715	-109905	79	0
1	1.09E+06	-196414	81	0
1	1.08E+06	-180029	82	0
1	1.07E+06	-184690	82	0
1	926761	-143910	80	0
1	635549	-83052.9	80	0
1	408448	0	77	0
1	234795	0	74	0
1	185404	0	70	0
1	124602	0	66	0
1	62393.6	0	65	0
0	0	0	65	0
0	0	0	65	0
1	42084.2	0	64	0
0	0	0	63	0
0	0	0	63	0
0	0	0	63	0
0	0	0	64	0
1	89281.1	0	65	0
1	828937	-120607	67	0
1	1.05E+06	-183812	66	0
1	1.03E+06	-184117	65	0
1	1.01E+06	-187190	64	0
1	795215	-115829	64	0
1	806733	-114805	65	0
1	963035	-202864	65	0
1	1.07E+06	-187113	64	0
1	1.05E+06	-198227	64	0
1	839906	-148228	64	0
1	546944	-84280.6	64	0
1	305831	0	65	0
1	177495	0	65	0
1	138554	0	65	0
1	101751	0	65	0
1	59427.3	0	65	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
1	62002.2	0	66	0
1	808518	-123237	66	0
1	1.03E+06	-180025	65	0
1	1.03E+06	-181606	65	0
1	1.06E+06	-182715	66	0
1	824133	-111815	68	0
1	850419	-109213	67	0
1	1.10E+06	-162098	69	0
1	1.08E+06	-176891	67	0
1	898488	-157641	71	0
1	845056	-142742	72	0
1	551600	-81824.2	74	0
1	344602	0	71	0
1	206985	0	68	0
1	151949	0	64	0
1	116117	0	63	0
1	74690	0	64	0
0	0	0	64	0
0	0	0	63	0
0	0	0	63	0
0	0	0	62	0
0	0	0	62	0
0	0	0	62	0
0	0	0	63	0
1	73309.3	0	65	0
1	884358	-121963	68	0
1	1.10E+06	-158781	69	0
1	1.06E+06	-161690	69	0
1	918522	-154821	71	0
1	812376	-112583	74	0
1	827038	-109106	75	0
1	1.00E+06	-187707	74	0
1	1.02E+06	-178858	75	0
1	1.03E+06	-183494	76	0
1	897244	-142736	76	0
1	587241	-82667.8	74	0
1	377554	0	73	0
1	221011	0	69	0
1	162918	0	67	0
1	116252	0	65	0
1	77297.5	0	64	0
0	0	0	61	0
0	0	0	61	0
0	0	0	61	0
0	0	0	60	0
0	0	0	60	0
0	0	0	61	0
0	0	0	58	0
0	0	0	60	0
1	307353	-6697	67	0
1	266517	-669.796	71	0
1	276319	-662.535	75	0
1	269190	-658.616	77	0
1	267745	-658.846	79	0
1	256834	-658.719	79	0
1	110499	0	81	0
1	109389	0	81	0
1	136632	0	78	0
1	148314	0	80	0
1	163038	0	78	0
1	144166	0	76	0
1	77514.8	0	71	0
0	0	0	68	0
0	0	0	64	0
0	0	0	63	0
0	0	0	62	0
0	0	0	61	0
0	0	0	59	0
0	0	0	58	0
0	0	0	58	0
0	0	0	58	0
0	0	0	58	0
0	0	0	60	0
1	224006	0	67	0
1	209944	0	71	0
1	213313	0	74	0
1	236585	0	78	0
1	244294	0	80	0
1	243223	0	81	0
1	88546.6	0	82	0
1	77335.6	0	83	0
1	116972	0	82	0
1	138907	0	80	0
1	106354	0	77	0
1	90615.1	0	75	0
0	0	0	72	0
0	0	0	69	0
0	0	0	68	0
0	0	0	67	0
0	0	0	65	0
0	0	0	64	0
0	0	0	64	0
0	0	0	64	0
0	0	0	63	0
0	0	0	62	0
0	0	0	63	0
0	0	0	65	0
1	673479	-106214	70	0
1	939037	-176053	73	0
1	998419	-178173	77	0
1	1.01E+06	-177214	77	0
1	803477	-111144	78	0
1	833973	-108622	78	0
1	1.05E+06	-183653	78	0
1	1.06E+06	-177996	78	0
1	1.02E+06	-174629	77	0
1	875797	-141334	74	0
1	530950	-81430.9	73	0
1	325149	0	71	0
1	195311	0	69	0
1	150538	0	71	0
1	112915	0	70	0
0	0	0	70	0
0	0	0	70	0
0	0	0	66	0
0	0	0	67	0
0	0	0	68	0
0	0	0	68	0
0	0	0	68	0
0	0	0	68	0
0	0	0	68	0
1	769287	-122451	69	0
1	940629	-173706	70	0
1	963370	-174142	70	0
1	1.02E+06	-176647	71	0
1	817029	-110961	73	0
1	855739	-108404	74	0
1	1.06E+06	-173817	74	0
1	1.10E+06	-173242	75	0
1	1.08E+06	-168280	76	0
1	965946	-141392	77	0
1	573415	-80704.9	75	0
1	349508	0	76	0
1	217798	0	74	0
1	168939	0	75	0
1	125885	0	74	0
1	62153.1	0	73	0
0	0	0	72	0
0	0	0	71	0
0	0	0	71	0
0	0	0	73	0
0	0	0	73	0
0	0	0	74	0
0	0	0	74	0
1	88473.9	0	74	0
1	861109	-115315	75	0
1	1.02E+06	-151083	76	0
1	1.08E+06	-164917	76	0
1	1.11E+06	-159601	78	0
1	886125	-111883	77	0
1	897540	-107277	77	0
1	1.04E+06	-160833	74	0
1	1.14E+06	-170897	76	0
1	1.17E+06	-167736	83	0
1	1.05E+06	-141030	84	0
1	670912	-80360.2	85	0
1	439170	0	84	0
1	271705	0	80	0
1	230202	0	77	0
1	173778	0	74	0
1	125726	0	74	0
1	65402.5	0	73	0
0	0	0	75	0
1	50000	0	75	0
0	0	0	75	0
0	0	0	75	0
1	50695.6	0	76	0
0	0	0	75	0
1	119474	0	77	0
1	904012	-108227	77	0
1	1.10E+06	-155961	79	0
1	1.17E+06	-171469	83	0
1	1.13E+06	-165688	81	0
1	861394	-111581	71	0
1	886424	-107679	71	0
1	1.16E+06	-184276	78	0
1	1.14E+06	-174513	78	0
1	1.13E+06	-174049	77	0
1	973524	-140253	78	0
1	618436	-80310.2	77	0
1	388042	0	75	0
1	235236	0	72	0
1	189338	0	71	0
1	139907	0	71	0
1	90521.7	0	70	0
1	48342.2	0	69	0
0	0	0	68	0
0	0	0	70	0
1	41462.7	0	69	0
0	0	0	67	0
0	0	0	65	0
0	0	0	64	0
1	84882.8	0	63	0
1	870707	-117574	66	0
1	1.09E+06	-179878	68	0
1	956804	-166747	71	0
1	1.04E+06	-177239	73	0
1	846215	-112672	73	0
1	873347	-109858	76	0
1	1.06E+06	-195504	76	0
1	1.06E+06	-178926	77	0
1	1.06E+06	-184659	77	0
1	867194	-144091	75	0
1	618087	-82867.5	75	0
1	421804	0	74	0
1	234756	0	69	0
1	173124	0	65	0
1	130535	0	64	0
1	89415.3	0	63	0
0	0	0	62	0
0	0	0	61	0
0	0	0	60	0
0	0	0	59	0
0	0	0	57	0
0	0	0	56	0
0	0	0	56	0
0	0	0	58	0
1	271183	-6794.26	61	0
1	231661	-698.512	62	0
1	226223	-704.032	66	0
1	209158	-686.973	68	0
1	191490	-673.377	67	0
1	216557	-667.081	69	0
1	72733.9	0	74	0
1	89558.1	0	76	0
1	99191.4	0	76	0
1	79017.3	0	75	0
1	64217.9	0	74	0
1	62562	0	73	0
0	0	0	69	0
0	0	0	65	0
0	0	0	63	0
0	0	0	61	0
0	0	0	61	0
0	0	0	60	0
0	0	0	59	0
0	0	0	57	0
0	0	0	57	0
0	0	0	56	0
0	0	0	56	0
0	0	0	56	0
1	104779	0	60	0
1	175907	0	64	0
1	188428	0	67	0
1	186581	0	71	0
1	184880	0	73	0
1	174615	0	71	0
1	58119.9	0	73	0
1	37206	0	74	0
1	41495.8	0	74	0
1	68355.4	0	75	0
1	78345.6	0	74	0
1	78235	0	72	0
1	21868.3	0	67	0
0	0	0	63	0
0	0	0	58	0
0	0	0	58	0
0	0	0	56	0
0	0	0	55	0
0	0	0	55	0
0	0	0	53	0
0	0	0	50	0
0	0	0	51	0
0	0	0	51	0
0	0	0	51	0
1	464866	-124948	58	0
1	928731	-207603	65	0
1	838057	-186833	70	0
1	920371	-179588	74	0
1	740630	-113384	76	0
1	750168	-111287	77	0
1	937879	-197982	78	0
1	955524	-180112	78	0
1	986470	-186124	78	0
1	842910	-144571	78	0
1	560147	-82975.5	76	0
1	347461	0	75	0
1	199744	0	70	0
1	136054	0	68	0
1	93844.6	0	66	0
0	0	0	67	0
0	0	0	66	0
0	0	0	65	0
0	0	0	64	0
0	0	0	65	0
0	0	0	64	0
0	0	0	64	0
0	0	0	64	0
0	0	0	64	0
1	785657	-126598	69	0
1	1.01E+06	-171986	73	0
1	1.05E+06	-177744	76	0
1	1.07E+06	-176164	78	0
1	851239	-111273	78	0
1	877927	-108866	78	0
1	1.12E+06	-190449	80	0
1	1.08E+06	-176624	79	0
1	1.07E+06	-179815	78	0
1	904843	-140711	77	0
1	564225	-81187.3	74	0
1	344000	0	73	0
1	225637	0	72	0
1	174957	0	72	0
1	129634	0	71	0
1	65222.5	0	72	0
0	0	0	72	0
0	0	0	72	0
0	0	0	70	0
0	0	0	69	0
0	0	0	68	0
0	0	0	64	0
0	0	0	62	0
1	42332.4	0	61	0
1	629815	-128347	62	0
1	882491	-198931	64	0
1	843079	-192575	65	0
1	891782	-192379	67	0
1	795907	-114242	70	0
1	787525	-111840	70	0
1	935553	-197300	70	0
1	1.00E+06	-180118	73	0
1	922659	-186799	71	0
1	791654	-144959	70	0
1	554034	-83166.8	70	0
1	343207	0	66	0
1	192805	0	62	0
1	146019	0	60	0
1	95959.3	0	57	0
1	53817.4	0	55	0
0	0	0	53	0
0	0	0	54	0
0	0	0	52	0
0	0	0	51	0
0	0	0	49	0
0	0	0	48	0
0	0	0	48	0
1	18810.4	0	49	0
1	407064	-144259	53	0
1	727518	-220829	58	0
1	810248	-207649	62	0
1	808221	-199064	64	0
1	688376	-117335	65	0
1	711962	-116811	67	0
1	807108	-205023	65	0
1	869651	-192900	67	0
1	864932	-190707	68	0
1	720906	-147396	67	0
1	504588	-84316.6	65	0
1	333686	0	66	0
1	162993	0	58	0
1	135057	0	56	0
1	96668.6	0	55	0
1	41265.7	0	50	0
0	0	0	48	0
0	0	0	46	0
0	0	0	45	0
0	0	0	44	0
0	0	0	44	0
0	0	0	44	0
0	0	0	42	0
1	14526	0	43	0
1	345547	-152473	50	0
1	665865	-227324	56	0
1	755858	-212487	62	0
1	790796	-197910	65	0
1	673793	-116201	66	0
1	702039	-115795	68	0
1	824022	-202273	68	0
1	834652	-183567	68	0
1	860761	-190169	70	0
1	736902	-144411	70	0
1	502558	-83283.5	68	0
1	315945	0	67	0
1	172634	0	61	0
1	124378	0	59	0
1	78544.5	0	53	0
1	45942.9	0	50	0
0	0	0	50	0
0	0	0	50	0
0	0	0	49	0
0	0	0	51	0
0	0	0	51	0
0	0	0	51	0
0	0	0	51	0
0	0	0	52	0
1	138314	-7098.38	56	0
1	176647	-757.791	63	0
1	161874	-723.655	66	0
1	171921	-701.832	69	0
1	159298	-685.999	71	0
1	160968	-671.461	72	0
1	71978.9	0	73	0
1	63122.5	0	72	0
1	67600.9	0	71	0
1	53976.7	0	71	0
1	24403	0	69	0
1	27925.5	0	66	0
0	0	0	63	0
0	0	0	63	0
0	0	0	61	0
0	0	0	60	0
0	0	0	59	0
0	0	0	60	0
0	0	0	59	0
0	0	0	59	0
0	0	0	60	0
0	0	0	59	0
0	0	0	60	0
0	0	0	61	0
1	84938.5	0	62	0
1	107405	0	64	0
1	97769.9	0	65	0
1	93574.4	0	65	0
1	97286.2	0	66	0
1	94254.4	0	65	0
0	0	0	66	0
0	0	0	66	0
0	0	0	65	0
0	0	0	65	0
0	0	0	65	0
0	0	0	65	0
0	0	0	63	0
0	0	0	62	0
0	0	0	62	0
0	0	0	60	0
0	0	0	62	0
0	0	0	62	0
0	0	0	62	0
0	0	0	58	0
0	0	0	57	0
0	0	0	56	0
0	0	0	57	0
0	0	0	57	0
1	339453	-129839	59	0
1	647842	-205454	61	0
1	781433	-199869	65	0
1	863790	-189737	69	0
1	578623	-110604	70	0
1	614478	-109697	70	0
1	782864	-197253	70	0
1	889858	-179808	69	0
1	868691	-186836	69	0
1	673668	-141050	68	0
1	389098	-83270.9	67	0
1	203453	0	67	0
1	115180	0	65	0
1	86400.6	0	60	0
1	67712.8	0	59	0
0	0	0	57	0
0	0	0	59	0
0	0	0	59	0
0	0	0	60	0
0	0	0	59	0
0	0	0	57	0
0	0	0	55	0
0	0	0	55	0
0	0	0	56	0
1	404098	-141697	58	0
1	686699	-207609	60	0
1	780323	-202509	63	0
1	851326	-195412	65	0
1	649144	-115861	65	0
1	662981	-115173	65	0
1	848954	-204668	64	0
1	851793	-191520	65	0
1	912730	-195343	67	0
1	731653	-147007	68	0
1	459568	-82984.3	68	0
1	231371	0	68	0
1	137887	0	62	0
1	100565	0	56	0
1	80096.3	0	55	0
0	0	0	55	0
0	0	0	53	0
0	0	0	50	0
0	0	0	50	0
0	0	0	49	0
0	0	0	49	0
0	0	0	49	0
0	0	0	48	0
1	20589.8	0	48	0
1	406612	-146360	53	0
1	841360	-218957	60	0
1	979523	-199639	66	0
1	833243	-183446	70	0
1	710740	-110662	72	0
1	730990	-110920	74	0
1	877994	-198128	73	0
1	918533	-180252	74	0
1	921029	-185781	74	0
1	773878	-144470	73	0
1	517846	-83082.6	73	0
1	308725	0	70	0
1	166258	0	67	0
1	116713	0	64	0
1	89740.1	0	63	0
1	50854.8	0	62	0
0	0	0	62	0
0	0	0	61	0
0	0	0	67	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	67	0
1	49075.9	0	68	0
1	694205	-125076	68	0
1	791915	-166138	71	0
1	868933	-175574	70	0
1	898569	-180264	70	0
1	740308	-111930	74	0
1	747381	-110069	74	0
1	938991	-196378	75	0
1	919573	-179320	73	0
1	881106	-185419	70	0
1	759172	-143950	68	0
1	538063	-83833.9	70	0
1	329442	0	68	0
1	186619	0	63	0
1	130657	0	61	0
1	97516.8	0	60	0
1	54852.5	0	59	0
0	0	0	58	0
0	0	0	56	0
0	0	0	53	0
0	0	0	53	0
0	0	0	51	0
0	0	0	50	0
0	0	0	49	0
1	8097.54	0	49	0
1	366730	-140431	53	0
1	637697	-218916	56	0
1	695097	-212056	59	0
1	736923	-205112	61	0
1	658433	-119349	63	0
1	658517	-117905	64	0
1	807167	-208305	66	0
1	814249	-186687	66	0
1	805098	-193827	66	0
1	716602	-150350	67	0
1	463249	-83650.4	64	0
1	305102	0	63	0
1	167104	0	60	0
1	127485	0	57	0
1	94727.7	0	56	0
1	51530.3	0	55	0
0	0	0	54	0
0	0	0	53	0
0	0	0	53	0
0	0	0	52	0
0	0	0	51	0
0	0	0	50	0
0	0	0	50	0
0	0	0	50	0
1	118219	-7861.7	55	0
1	132744	-1037.76	57	0
1	127001	-774.548	59	0
1	130392	-719.066	61	0
1	143032	-708.25	66	0
1	131873	-685.344	67	0
1	62571.7	0	66	0
1	54288	0	65	0
1	51545.8	0	66	0
1	17056	0	60	0
0	0	0	60	0
1	4310.02	0	55	0
0	0	0	55	0
0	0	0	54	0
0	0	0	55	0
0	0	0	53	0
0	0	0	52	0
0	0	0	49	0
0	0	0	48	0
0	0	0	48	0
0	0	0	46	0
0	0	0	45	0
0	0	0	45	0
0	0	0	45	0
1	34365.2	0	49	0
1	85728.8	-1388.41	57	0
1	77762.3	-2473.92	60	0
1	82697.3	-1999.83	63	0
1	75380.8	-1623.23	65	0
1	68610.9	-1348.95	66	0
0	0	0	64	0
0	0	0	68	0
0	0	0	64	0
0	0	0	67	0
0	0	0	65	0
0	0	0	63	0
0	0	0	59	0
0	0	0	56	0
0	0	0	55	0
0	0	0	51	0
0	0	0	51	0
0	0	0	50	0
0	0	0	49	0
0	0	0	47	0
0	0	0	47	0
0	0	0	44	0
1	0	-371.806	48	0
1	0	-110.815	46	0
1	16114.6	-3587.74	51	0
1	68709.3	-3683.92	59	0
1	68775.8	-2833.95	64	0
1	71916	-2231.98	68	0
1	65308.8	-1816.17	69	0
1	61987.3	-1553.16	69	0
0	0	0	70	0
1	31908.3	0	72	0
1	19966.5	0	72	0
0	0	0	70	0
0	0	0	67	0
0	0	0	63	0
0	0	0	60	0
0	0	0	57	0
0	0	0	55	0
0	0	0	52	0
0	0	0	49	0
0	0	0	48	0
0	0	0	47	0
0	0	0	47	0
0	0	0	47	0
0	0	0	47	0
0	0	0	48	0
0	0	0	49	0
1	200031	-140737	55	0
1	743691	-214543	64	0
1	740299	-188219	68	0
1	692425	-182898	72	0
1	578556	-111796	75	0
1	602611	-111090	77	0
1	815099	-198064	78	0
1	834301	-180105	78	0
1	847568	-186107	77	0
1	702254	-143915	76	0
1	425464	-82884.2	73	0
1	229886	0	70	0
1	115812	0	66	0
1	88114.3	0	65	0
1	30453	0	63	0
0	0	0	63	0
0	0	0	61	0
0	0	0	61	0
0	0	0	62	0
0	0	0	61	0
0	0	0	60	0
0	0	0	59	0
0	0	0	59	0
0	0	0	60	0
1	554350	-135800	63	0
1	908933	-193249	68	0
1	770329	-168425	73	0
1	930170	-178284	78	0
1	723685	-113098	80	0
1	765001	-110059	82	0
1	1.01E+06	-196320	83	0
1	982313	-178495	84	0
1	1.02E+06	-182172	84	0
1	840370	-142612	82	0
1	548362	-82397.5	81	0
1	323183	0	76	0
1	194653	0	72	0
1	144704	0	72	0
1	98360	0	69	0
1	38502.9	0	66	0
0	0	0	65	0
0	0	0	65	0
0	0	0	63	0
0	0	0	62	0
0	0	0	63	0
0	0	0	62	0
0	0	0	61	0
1	16020.4	0	60	0
1	702804	-125995	65	0
1	879977	-174232	71	0
1	909015	-175789	72	0
1	940854	-179372	73	0
1	763074	-111835	76	0
1	814223	-109464	81	0
1	1.02E+06	-194760	79	0
1	1.02E+06	-176966	81	0
1	1.02E+06	-182282	80	0
1	876762	-141902	80	0
1	556379	-82096.1	77	0
1	332716	0	74	0
1	206039	0	71	0
1	145827	0	67	0
1	112429	0	67	0
1	59149.1	0	64	0
0	0	0	64	0
0	0	0	62	0
0	0	0	63	0
0	0	0	63	0
0	0	0	62	0
0	0	0	61	0
0	0	0	60	0
1	51531.7	0	60	0
1	662177	-130943	61	0
1	1.01E+06	-199874	64	0
1	1.05E+06	-189892	68	0
1	912946	-170110	71	0
1	787408	-111612	70	0
1	812489	-110329	73	0
1	993372	-196691	74	0
1	983020	-178558	73	0
1	955009	-184370	71	0
1	825438	-142953	71	0
1	561471	-83093.9	71	0
1	341616	0	67	0
1	197227	0	63	0
1	149014	0	62	0
1	92849.8	0	57	0
1	62664.3	0	57	0
0	0	0	55	0
0	0	0	54	0
0	0	0	53	0
0	0	0	53	0
0	0	0	55	0
0	0	0	54	0
0	0	0	56	0
0	0	0	56	0
1	175993	-6873.55	59	0
1	169449	-704.17	61	0
1	167391	-701.494	64	0
1	171513	-686.791	66	0
1	166074	-674.986	68	0
1	162499	-663.987	69	0
1	61820.4	0	70	0
1	63649.3	0	71	0
1	61166.4	0	71	0
1	67038.3	0	70	0
1	49775.6	0	71	0
1	46100.3	0	68	0
0	0	0	63	0
0	0	0	60	0
0	0	0	58	0
0	0	0	57	0
0	0	0	56	0
0	0	0	54	0
0	0	0	56	0
0	0	0	56	0
0	0	0	56	0
0	0	0	55	0
0	0	0	57	0
0	0	0	55	0
1	54787.5	0	56	0
1	125987	0	62	0
1	136215	0	66	0
1	132055	0	68	0
1	131862	0	71	0
1	124183	0	73	0
1	47314.3	0	74	0
1	32093.3	0	76	0
1	36123.4	0	74	0
1	54878.2	0	74	0
1	62297.2	0	73	0
0	0	0	68	0
0	0	0	64	0
0	0	0	61	0
0	0	0	58	0
0	0	0	54	0
0	0	0	54	0
0	0	0	54	0
0	0	0	52	0
0	0	0	52	0
0	0	0	52	0
0	0	0	50	0
0	0	0	51	0
0	0	0	49	0
1	301727	-133248	54	0
1	756807	-215788	61	0
1	878999	-196608	68	0
1	799668	-180147	71	0
1	664867	-112416	73	0
1	693272	-110617	73	0
1	847948	-196278	74	0
1	850053	-179432	73	0
1	833782	-185438	72	0
1	701018	-143979	70	0
1	471514	-83031.7	69	0
1	210365	0	64	0
1	123171	0	62	0
1	97538	0	61	0
1	72588.4	0	60	0
0	0	0	61	0
0	0	0	61	0
0	0	0	61	0
0	0	0	61	0
0	0	0	60	0
0	0	0	60	0
0	0	0	60	0
0	0	0	61	0
0	0	0	60	0
1	599995	-137528	61	0
1	930866	-197595	65	0
1	978260	-185847	67	0
1	989166	-179773	68	0
1	747097	-110396	69	0
1	796621	-108438	69	0
1	819809	-156236	73	0
1	964959	-180442	73	0
1	938722	-183696	75	0
1	776201	-142097	73	0
1	496980	-82626.9	71	0
1	287132	0	66	0
1	172751	0	62	0
1	141795	0	63	0
1	98959.1	0	62	0
0	0	0	59	0
0	0	0	59	0
0	0	0	58	0
0	0	0	55	0
0	0	0	56	0
0	0	0	52	0
0	0	0	51	0
0	0	0	53	0
1	20537.3	0	53	0
1	400277	-143044	53	0
1	859958	-216957	61	0
1	897329	-194684	66	0
1	889564	-186151	67	0
1	721315	-114251	70	0
1	730992	-110983	72	0
1	887577	-195710	71	0
1	890183	-178397	67	0
1	877009	-191354	67	0
1	777319	-147378	69	0
1	481201	-82625.3	67	0
1	290702	0	65	0
1	154958	0	60	0
1	121570	0	56	0
1	88898.9	0	54	0
1	52786.6	0	54	0
0	0	0	53	0
0	0	0	50	0
0	0	0	50	0
0	0	0	50	0
0	0	0	49	0
0	0	0	50	0
0	0	0	49	0
1	18937.1	0	49	0
1	368392	-144846	53	0
1	635354	-217250	55	0
1	642885	-214295	56	0
1	690303	-212982	57	0
1	577662	-122849	58	0
1	615810	-122368	63	0
1	731239	-209830	64	0
1	751248	-192097	65	0
1	732547	-194861	65	0
1	603631	-151964	64	0
1	430857	-85043.8	65	0
1	225981	0	61	0
1	134523	0	57	0
1	118852	0	57	0
1	82640.5	0	55	0
1	29200	0	53	0
0	0	0	49	0
0	0	0	48	0
0	0	0	47	0
0	0	0	46	0
0	0	0	46	0
0	0	0	42	0
0	0	0	42	0
1	7558.4	0	42	0
1	242451	-150615	47	0
1	584250	-231170	54	0
1	709294	-216407	61	0
1	754583	-198429	65	0
1	643032	-115310	67	0
1	668868	-113914	69	0
1	841054	-198696	71	0
1	867675	-179663	72	0
1	855304	-186162	71	0
1	736361	-144503	71	0
1	477335	-83103	68	0
1	254839	0	63	0
1	159763	0	60	0
1	123736	0	59	0
1	95681.3	0	60	0
1	54162.9	0	60	0
0	0	0	60	0
0	0	0	58	0
0	0	0	59	0
0	0	0	60	0
0	0	0	60	0
0	0	0	57	0
0	0	0	57	0
0	0	0	58	0
1	173826	-7400.17	62	0
1	181424	-875.166	65	0
1	190782	-703.418	69	0
1	171456	-661.747	70	0
1	180587	-651.013	73	0
1	179323	-658.361	76	0
1	74495.7	0	74	0
1	62571.9	0	74	0
1	79570.1	0	73	0
1	66114.7	0	73	0
1	58007.4	0	70	0
1	45401.4	0	68	0
0	0	0	65	0
0	0	0	63	0
0	0	0	61	0
